"","1","2","3","4","5"
"helpp",0.000581815941132149,5.59507910414167e-73,1.37954395518507e-72,3.36478448313523e-72,3.07610647201908e-73
"here",1.02292650797806e-11,3.88648092077089e-18,0.0022608477016599,2.32174520015176e-18,4.73676704053498e-20
"here!!!",0.000581815941132148,1.20756784672253e-77,5.12069006272085e-78,5.28004320741514e-19,1.1438230269462e-78
"here..i",5.57642976714214e-66,1.51920218089551e-22,1.21672425804765e-82,0.000583364591086218,2.85166633067022e-84
"hey",1.33719316219246e-27,2.09649541620879e-27,0.00282605963949656,1.68104614719636e-72,5.6355426883254e-74
"hi,",1.61376935100812e-76,1.84967849661181e-76,0.000565211927899311,7.8269444045705e-77,1.25466472126376e-76
"higher",1.20890820180367e-99,7.31571494147268e-35,1.72370653813591e-104,0.00116672918217244,1.68200722253382e-102
"hint",0.000581815941132149,1.89383224831162e-80,1.01293460247233e-81,8.90646519629976e-80,3.35614719118518e-82
"hlappen?",0.00058181594113204,2.72977353897225e-75,3.0281453227442e-76,1.09404451583797e-16,6.43343163997142e-49
"ho's",8.96680254599619e-73,6.42334781596615e-72,9.71842955265355e-74,0.000583364591086218,4.37534303887287e-74
"hoe",5.53533483828235e-81,1.52072068797841e-81,0.000565211927899311,8.09957987796389e-83,1.843409368397e-82
"hold",0.000581815941132149,3.49443553529432e-101,2.47023184756202e-102,5.13574239825358e-21,1.12891376376848e-101
"home",0.000581815941132149,4.22482702980667e-28,1.44847836045268e-89,2.43389591183034e-93,6.18603083218931e-92
"homerow",0.000581815941132149,3.15633648404463e-72,3.51954567252951e-73,2.15352231257469e-72,4.61069122587168e-74
"hood",9.21924124831094e-76,1.57378523853721e-79,2.60638246530358e-80,0.000583364591086218,1.35109582547395e-80
"hoody",0.000581815723820241,5.0584064697154e-81,4.72686374549761e-78,2.17890337611708e-10,4.22422611512773e-82
"hope",0.000581815941132149,2.48423058191099e-79,2.61019305718128e-80,7.99964756049212e-20,8.6456884610348e-80
"hour",0.00232726875796057,6.0680544876128e-12,1.98352307412409e-10,0.00175008855672928,4.64520485740472e-24
"hour!!!!!!!!!!!!!!!!!!!!!!!!!",0.000581815941132149,7.97816929344137e-72,6.83542426173487e-76,3.79832135031151e-75,5.51036166240025e-51
"hours",2.24649342926008e-27,2.44473546432345e-26,7.55192308937924e-82,0.00233345836434487,5.99349401779302e-82
"hours?",3.49018971661142e-72,1.58438492104576e-71,4.79088449778877e-73,0.000583364591086218,1.0964449568087e-73
"how",9.77147864637736e-26,4.36490020954478e-80,1.47724226691502e-14,5.17664313202623e-14,0.0118359795110679
"hr?",1.6591195030175e-72,1.4174573432419e-72,4.39879010363743e-73,0.000583364591086218,4.61023572752911e-74
"hrs",8.2939789169386e-25,1.84486081084113e-85,9.28914513106982e-80,0.000583364591086218,1.13820536913782e-88
"huh",0.000581815941132149,1.542447627567e-76,1.51593245151621e-77,2.1738354991248e-78,6.31583917850247e-77
"i'd",0.000581815941132149,1.16773832014695e-81,3.02896900691855e-82,1.4310964000378e-82,3.78166438392148e-83
"i'll",0.000581815941132149,1.11675559508595e-79,2.49810483220004e-94,1.46492008876533e-30,9.72696004176751e-96
"i'm",1.26362301949514e-59,4.19278954638728e-15,0.00339127156738825,1.34430695934433e-27,4.41063223194834e-15
"i...what",0.000581815941130286,4.13216690951747e-82,4.76444036723919e-54,1.86797552605636e-15,1.56323739358389e-83
"idc.",0.000581815941132149,2.38103083460065e-86,2.8105326247607e-85,1.81580159685353e-85,6.38994840229115e-86
"idea",2.83848083180267e-88,0.0118381212912873,1.84662230628489e-11,7.92644686632812e-89,9.7567752338751e-40
"idea....",3.10882187733309e-91,1.39314927994576e-92,0.000565211927899311,1.92925923513651e-24,8.08983823928154e-28
"idek",0.000581815941132149,3.50112880585578e-76,4.18740294062668e-77,1.45775937315488e-75,1.93603377946911e-78
"idione",0.000581753157577826,1.68006419709445e-74,3.50502042616063e-91,6.29506685966326e-08,2.36409395348349e-22
"idk",2.68169207632338e-72,1.10885296273447e-32,0.0062173312068864,1.32072853300492e-74,6.30840986060087e-15
"ienvoronment",4.10300251860853e-97,3.36762646794073e-37,5.85502091141952e-97,0.000583364591086218,5.38121689166461e-99
"iin",4.65622799791854e-83,9.55876511415892e-16,0.00113042385579784,3.27383546171544e-19,9.58281901554366e-90
"iis",5.58091317856772e-72,2.43817059847523e-71,0.00113042385579862,5.796156316804e-72,6.50113000031886e-72
"iit",1.8281475752149e-78,1.65459855116276e-76,0.000565211927899311,1.23661083723307e-76,1.10959707439382e-79
"imma",6.23751788048445e-84,1.13780497943945e-83,0.000565211927899311,1.18532634325465e-84,6.2412664407439e-84
"immerse",2.56715193567615e-99,9.17165333647025e-98,6.22166415337374e-98,0.00816710427520705,3.49741786935209e-100
"information",3.20942548162506e-80,1.67012553114811e-16,2.03969842289103e-83,2.74552382288703e-85,0.000591798975556651
"inside",1.06052843769788e-37,2.59781583923644e-42,1.73304521983105e-94,0.0128340210038968,5.69529793535168e-97
"inside;",0.00174544782339645,2.77246627601378e-100,8.56417416995652e-102,1.24056036940134e-20,1.00158154336428e-101
"inside?",6.59414375008814e-85,1.00071509422885e-28,3.40346775490186e-82,0.00116672918217244,1.67227610464439e-26
"instructor",0.00814542317585007,1.2320155314849e-108,1.19078626337698e-107,3.016726871702e-105,5.95001504246631e-108
"internal",1.07613078465283e-88,1.51346551610341e-33,3.45966629519622e-95,0.000583364591086218,5.70438101220354e-89
"into",2.58177728995354e-15,6.89677109222051e-35,9.15760671204664e-89,0.00758373968411824,1.46245744438712e-48
"introducing",3.4903250151613e-87,3.31117174936735e-85,1.05048951875786e-84,3.26463505512214e-85,0.0082851856577951
"inviting",1.4425664474192e-105,2.05859697691541e-18,1.18091885002163e-107,1.19581759959106e-106,0.0076933866822383
"iodine",2.38737866084737e-104,3.11323771542668e-61,1.20510143785359e-107,0.00933383345737949,1.66990894234963e-106
"isnt",1.38431729929356e-79,2.01022618516791e-80,0.00113042385579862,1.97409638638467e-80,4.3798406221748e-31
"it's",0.00232726376098936,6.34121862412316e-88,2.91382999108249e-85,3.5486558042046e-12,2.56193650894857e-44
"it!",1.82709688350874e-72,1.24466408960652e-22,6.41139826317649e-22,0.000583364407110873,1.86635292028468e-10
"it.",1.91386004937227e-17,8.11608559891887e-78,0.00113042374383003,1.15564618984723e-10,2.10210073889197e-25
"it?",3.06105607863571e-11,1.07543627911388e-77,0.00104753216284871,0.000668918449431677,1.0016974853067e-25
"itll",9.98022662888107e-97,5.29173630874756e-37,5.08507391009959e-97,0.000583364591086218,3.82170337338763e-100
"its",7.50212664584555e-05,2.65233142947551e-24,0.0112187209360941,0.00351323074581175,1.19128769071913e-26
"iyt",2.60936010516549e-82,4.41039565495526e-81,0.000565211927899311,1.74311463175951e-82,7.26150434307396e-82
"jeeze!",0.000581815941132149,6.28374883779128e-78,8.22443779247639e-78,2.96626935361767e-78,3.1739526215442e-78
"jus",7.05059589730913e-100,1.29102294176077e-27,9.22889050319324e-108,0.000583364591086218,6.71944818052041e-106
"just",1.86260188804966e-05,2.13229547424193e-10,0.00458012274472843,0.00108774959937888,1.30009398541982e-12
"keys",0.0011636318822643,8.24930443683743e-33,3.86397071231881e-79,9.91574173007472e-79,5.82312775766882e-79
"kid",9.69730045087765e-76,2.89882406379334e-79,1.04717467207032e-78,0.000583364591086218,3.69371973682514e-80
"killin",3.27034043912976e-72,1.84130573615768e-73,0.000565211927899311,4.16815707339043e-73,1.05951988981999e-73
"kinda",1.18587326866594e-91,3.5085237537325e-23,1.52889676875625e-98,0.000583364591086218,4.2620399770861e-99
"kno",6.39476163002869e-73,8.82638813191119e-74,0.000565211927899311,4.16326735855938e-74,2.5662453301794e-75
"know",1.89479117352437e-10,2.82606242815417e-14,0.00179442387673628,0.00748094077287422,8.5000883524613e-07
"know.",0.000581815941132149,1.88134943194678e-21,6.43210190764407e-88,9.26827671613596e-26,2.33533402633069e-92
"knowledge",4.02658164869658e-97,1.53013907019757e-37,3.17774781231742e-97,0.000583364591086218,4.23730560437922e-99
"lady",2.12318445305644e-85,2.62263099182798e-86,0.00113042385579862,8.70315807692293e-85,1.23899027600052e-87
"last",0.0010219735019032,5.1556678285873e-15,7.07782441677334e-72,0.000142035439884942,3.73827281594981e-78
"leave",1.16236930222377e-76,3.53651017080751e-77,1.47816028458785e-78,1.91026213670332e-77,0.000591798975556793
"left",0.00116363235836398,8.08301997685194e-80,0.000565211465386683,3.34068498858361e-79,1.65701201277045e-36
"let",4.65719793988719e-77,1.51027214189915e-26,0.000565211086661361,0.00116673005042806,2.45772704910034e-65
"lets",3.34571539891689e-77,4.53387232454322e-82,1.78522696624342e-12,2.19130807549964e-81,0.0118359795092666
"level",1.41399991379225e-99,9.80216073720642e-35,3.06476207311406e-104,0.00116672918217244,8.12091407495749e-103
"lighter",2.90954842343252e-32,7.42249494134117e-43,8.43254873132444e-94,0.00116672918217244,1.4950289890173e-38
"like",1.01942941107495e-07,2.36770458705557e-19,2.86475960394584e-07,0.00699997720213012,3.40432121641911e-14
"lil",1.11653648135061e-83,8.10311808746183e-85,0.000565211927899311,1.26040198665421e-84,7.2693415650896e-84
"lines",8.93609109795917e-89,5.91951872436909e-88,0.00056521192789931,3.25151356527584e-19,4.41753607828404e-88
"liquid",0.000457422783516395,1.36881837720256e-85,1.0458866854033e-85,0.00129145344356897,1.62161251923461e-86
"liquid""",0.000581815941132149,5.53071808160368e-90,1.82183284421153e-90,5.21279460479191e-20,9.78825452284251e-92
"little",4.59988319710097e-88,6.8904713958145e-89,3.66677903050593e-90,0.000583364591086218,2.32273684209681e-92
"lol",9.05492770633663e-32,3.81781438508336e-40,0.00452169542319449,4.15787185427785e-71,1.35779773353634e-21
"lol!",0.000581815941132149,3.27267686995883e-21,4.19149706575181e-86,1.53968597166318e-82,2.4449148609625e-20
"lollipop",0.000581815941132149,3.10429687985623e-95,1.56056947927243e-95,2.30803139997438e-96,2.84238906769785e-33
"longest",0.000581815941132149,6.56301429216716e-95,1.47198500937728e-96,1.90251635844535e-96,8.78587420262605e-35
"look",3.14562873839313e-28,2.14793921027087e-30,4.84708426227253e-25,0.00175009377325865,2.2775167154827e-79
"looked",1.00649198220489e-32,5.72329593208837e-37,1.11245632997962e-89,0.00116672918217244,1.6821233057563e-91
"looking",0.00875070176669989,9.6916856836426e-92,0.00110763078922375,9.70399020369246e-96,8.21930506220125e-93
"loose",1.98836863501053e-38,5.50782611937651e-90,8.66128917939614e-101,0.000583364591086218,1.02999555457921e-97
"lose",1.13146732155263e-66,4.83655907700674e-21,1.69003037093832e-87,0.00233345836434487,3.04436952149122e-71
"loses",2.00175658180338e-42,1.10502461314242e-31,1.5317228997128e-17,0.00291682295543107,8.93684423303568e-29
"lost",5.83123694249593e-13,1.90601997455432e-23,0.00169563127563287,0.00350019219878124,3.0921064434391e-72
"lost!!!",4.95328602470093e-79,7.90210191290059e-80,0.000565211927899311,7.05520765862449e-78,9.9430514629009e-81
"lost!!!!!!!",2.22905806892314e-63,2.02377130455617e-63,0.000565211927899311,2.39781035979052e-64,1.21923022883066e-64
"lot",3.64527703919797e-98,5.12231929694914e-89,5.71292792776e-99,0.00116672918217244,2.42556474302242e-37
"love",1.1956364958309e-74,2.88812223813984e-74,0.00282605963949656,1.66974730768838e-75,6.55489964855636e-33
"low",1.84046921688777e-97,2.62133699144317e-33,1.59032617276238e-102,0.00116672918217244,1.30486042771383e-100
"lugol's",1.34712208355511e-106,1.064996782946e-106,1.31199913753238e-108,0.00875046886629327,1.52141943340198e-108
"made",7.36504647159663e-97,0.0104454031294926,1.92947108138554e-35,0.00875046721591767,5.66758454018111e-41
"make",1.3856665873658e-07,2.97134179737316e-85,0.0101736800898465,7.83845449035115e-88,1.39676492933581e-13
"makes",2.49520285700169e-76,2.41905299179731e-77,9.65438519564206e-77,6.9875825443316e-76,0.000591798975556793
"makesome",1.07121417361975e-10,2.19375487874117e-79,0.000565211823834952,1.72780090540241e-78,1.78835711093747e-76
"mark",8.40302246550501e-94,4.98854983438357e-95,0.00734775506269104,6.52731411839248e-95,1.35952337592768e-92
"mates",3.48193486812788e-102,0.0285503847692839,4.69418619156607e-104,8.46667875662219e-104,3.21581694768329e-07
"may",9.40598106683088e-09,3.37608874220085e-25,0.00113041471824787,1.8671473207163e-80,8.14901490187191e-23
"maybe",0.000527755112943234,2.633392358358e-14,7.69481739785121e-90,5.4204724703839e-05,2.34787942114664e-89
"maybe??",0.000581815941132136,9.14352587320541e-80,1.27194834218867e-17,1.896566248904e-77,2.20928524788085e-80
"maybeee",3.1153756780435e-64,2.24833597568299e-63,0.000565211927899311,2.00015183324405e-64,6.22620660051141e-64
"me,{s063},and",0.000581815941132149,3.28484920681567e-84,2.29818089712439e-85,7.74241712817832e-89,1.83151197916436e-29
"mean",9.2766857125728e-13,1.93488924343352e-20,2.00143691575482e-30,0.0040832680303067,2.88214024857748e-07
"mean?",1.84738636231537e-33,1.87006898401008e-74,6.52811201028863e-75,9.73475969642417e-76,0.000591798975556793
"meant",4.49122009138904e-69,3.76285608955175e-85,0.000565211927899311,6.36583174486535e-27,4.07399552888574e-83
"meet",1.34364970932673e-45,5.40453102235147e-89,0.00847817891848967,4.76885485149163e-94,4.90967610620852e-91
"membrane",0.00019354052002026,6.99913441359436e-22,1.61763696709575e-91,0.000972673505216364,9.75909697437581e-90
"mesomething",1.9769952638843e-75,0.00069636007729637,2.24488526462856e-77,2.55098980091971e-81,5.05678077988627e-78
"might",8.47104568699813e-63,2.68117689332486e-39,1.07360852701503e-88,0.00116672918217244,2.43812504162726e-89
"mind",3.49569852255705e-71,6.92725560288082e-71,0.000565211927899311,6.6024099708176e-71,7.52511749429421e-72
"mines",2.96524111597274e-29,2.73625735058637e-24,7.14051839124554e-20,4.75345564148866e-86,0.000591798975556793
"mite",2.1820547142237e-91,1.11370595083569e-92,0.000565211927899311,1.07993644198995e-25,7.41615446999642e-28
"mix",0.00100971235121828,1.58818176874323e-15,9.69930946065244e-07,0.00248678650927224,7.70900160255217e-17
"mixed",0.000581680777749013,3.80762068648025e-98,2.66923273814143e-97,1.35523154589326e-07,9.88948528465254e-98
"mixing",4.21957458957262e-34,1.70324606635802e-96,3.46459373401545e-96,0.000583364591086218,1.16109018922481e-98
"mj!",1.25463372501026e-79,5.00947325820318e-17,0.00056521192789927,2.03456721223239e-81,1.95327747747684e-80
"mkkk.",0.000581815941132149,5.68246680015759e-82,1.29608779311498e-38,1.57312148852159e-86,9.53010353163507e-67
"mmee",1.72803715802868e-72,8.51069098051951e-72,7.97031941718312e-73,1.48977498488022e-73,0.000591798975556793
"model",4.00172362409292e-58,1.0824873766918e-93,2.32009260353594e-98,0.0099171980484657,6.51191574084346e-59
"modification",1.49562115853356e-106,1.10628487529328e-105,3.11379978108565e-108,0.00875046886629327,6.08012823074808e-108
"molecules",1.57389127777108e-17,8.03115075308126e-29,2.62803710942573e-95,0.00175009377325864,4.0490571142204e-39
"molecules""",0.000581815941132149,2.83912400168385e-99,2.77161503096243e-39,1.5197303551116e-20,6.52297783858187e-106
"mom",4.80788233584096e-63,1.67627598843986e-62,2.31808063096723e-64,0.000583364591086218,4.24564364570955e-63
"mom...",8.47126968942229e-77,6.59617451238495e-75,0.000565211927899311,3.37751434078561e-77,1.24714753434448e-75
"momma",3.95841299032459e-80,1.34255639125948e-16,0.000565211927899202,3.06582018885806e-81,1.59842127709443e-79
"more",3.56864251420077e-34,3.40262817460995e-15,4.55299622624713e-36,0.00264241760535246,0.00915535738264711
"most",1.01942836196792e-72,2.60136675681233e-72,0.000565211927899311,3.86639191427179e-73,1.65945261863223e-74
"move",5.40705954326702e-15,1.04879118145441e-42,5.76640941326611e-84,0.00334291312870558,0.0173217186092336
"movie",0.00106445498294222,3.23084249014652e-81,0.000661558491315614,9.3244168309478e-23,3.71879036583994e-29
"much",5.50358163240535e-19,7.63372718145549e-54,0.00113042385579862,2.84968676395004e-81,3.61303619942228e-20
"myself",4.45761337786592e-83,7.09289859553231e-84,8.65047208688221e-85,1.91287952725792e-80,0.000591798975556793
"nacho",0.000581815927906212,1.01384053579814e-11,4.61949057605344e-12,2.17355844124252e-78,9.10257959811077e-78
"name",4.44440309751411e-19,2.24786430661472e-32,0.00354505082372419,4.56918288622644e-68,0.00161438403599196
"names",5.58064434697496e-83,5.4550688120599e-81,2.52103375563312e-82,3.54061239042912e-83,0.00710158770668151
"need",0.00698179129305619,2.79794652303173e-44,5.10217071485523e-13,4.39987803504273e-15,1.53639671089898e-32
"needs",1.40839897431667e-37,4.36308845044645e-74,0.000565211927899311,1.13793329771948e-73,2.49246649620733e-74
"neither",0.000581815941129108,3.89071120773879e-83,4.83144108625695e-54,3.04883420125959e-15,1.50569398077943e-83
"never",4.04568907961394e-67,5.00347166499823e-21,0.00169157515824753,4.1910387741309e-06,2.1821498812456e-66
"nevermind",4.05451327825594e-78,1.77849016710614e-77,0.000565211927899311,6.14325485975946e-78,1.67600174112854e-78
"nevermind....yeah",2.90015842663352e-40,0.00069636007729637,6.33506726357732e-68,5.11475390766918e-68,8.82047330198491e-68
"next",2.02740628430866e-81,8.09273869453211e-80,0.00169563578369793,2.38226532632261e-81,3.11480129901318e-82
"nght",8.70650230416361e-48,3.31316241167086e-84,1.94987220344495e-82,1.19174625366844e-83,0.000591798975556793
"nice",1.86227894378221e-12,3.52424822694169e-20,0.0175215697630695,2.85880799074329e-81,3.5967370658085e-79
"noooo!!!",0.000581815941132149,6.09027381242692e-20,3.79897750558868e-88,1.1736490500829e-85,1.06727959638638e-88
"nope",5.24603240614566e-84,6.38983982866536e-85,0.00113042385579862,2.73087781322312e-87,5.41726014999648e-86
"not",0.00124708275643174,6.84190946259481e-28,0.00145094129174809,0.00133560941989563,4.03738669421817e-31
"nothing",5.49188343178561e-80,4.94960449193509e-79,0.00113027750630868,1.9994934868395e-79,1.53233634936048e-07
"now",1.06846922791689e-17,7.97325654649939e-79,0.0107389867690144,1.60302317412651e-38,0.0284063925628267
"number",5.54412730019618e-73,9.49036969334524e-32,0.000565209636249408,0.000583366956336034,8.12374356341763e-74
"numbers",1.28475178309897e-73,0.00069636007729637,1.09530239562457e-73,3.62218138018757e-75,3.41379972874513e-74
"obesrvation",5.78557353201433e-14,1.05037776309282e-71,4.05600913428271e-14,0.000583364590986345,7.05779391368875e-71
"observation",0.000581816023720119,4.21468859947238e-78,7.65126222430666e-80,1.64939389150278e-07,0.000591631567440854
"observations",0.011225292510208,2.10434700330781e-39,0.00379056790502565,8.32776031593907e-28,1.17567519589334e-21
"observe",0.000581815932376486,1.90350822517073e-80,1.04073544525534e-81,8.77896856455482e-12,1.73760251469018e-81
"observed",1.54031278094058e-30,1.31880192266829e-95,1.49476355167334e-42,9.59915110144764e-96,0.0355079385334075
"obsorbed",1.9460336818425e-84,1.44286794733641e-31,3.63592048745209e-90,0.00291682295543109,2.5487202888667e-90
"off",3.29895335881349e-85,4.58242720244124e-84,1.21008210382318e-85,2.17480019204715e-83,0.000591798975556793
"oh.",3.14067756932273e-75,3.06323375949764e-08,9.7629547202595e-81,0.00058333892933208,2.60156466418747e-75
"ok,",1.47730845988705e-36,1.36043761543764e-76,0.0101738147021876,3.29236266601644e-41,3.66106388825754e-46
"ok.",6.51616017382535e-74,3.06117589010213e-73,5.63332628744204e-73,0.000583364591086218,4.85030126697992e-73
"ok...",9.05397180424106e-106,8.80726726119745e-19,5.63415165723456e-108,1.5652076445728e-106,0.0076933866822383
"ok..sound",6.56791470276296e-73,0.000696360077150641,8.98662709452959e-74,2.28911596672691e-71,1.23847131216935e-13
"ok..what",3.93205070326086e-09,3.36381047970511e-77,8.91776046441483e-79,0.000583360648569369,3.26944832322951e-77
"ok..whaty",0.000581815941113583,1.63817279500117e-73,1.19143474715255e-75,5.81972404970609e-72,1.88846635516973e-14
"okay",2.12481624902232e-15,1.7699398897283e-23,1.69126604837038e-15,1.16121135298125e-08,0.00295898309777659
"okay,",6.60951931991003e-99,3.37062194534652e-39,2.78832757278629e-98,0.000583364591086218,7.01067045123816e-32
"okayy",2.59734314365036e-81,1.48679525448259e-83,0.000565211927899311,1.30154514685915e-81,1.91826191724243e-74
"okkaaaaayyyy.",3.14214348407758e-20,1.00334699596094e-84,0.000565211927899311,3.6684711819432e-74,1.20009670066373e-27
"omqq",0.000581815941132149,3.23742868556275e-27,9.39045547815379e-84,9.22780567768205e-89,6.21126336106979e-84
"once",2.85669772822124e-16,3.33887331937026e-27,1.27577375962765e-90,0.00116672918217215,1.28802873508679e-91
"one",1.91901067833048e-17,0.0410852398095811,7.33198812501445e-22,3.15605904645834e-12,4.03433670112204e-09
"one,",0.000581815941132149,3.63440172699913e-80,1.42888264568422e-94,7.74133831111025e-31,1.24136233295971e-95
"one....",9.20220174294011e-77,4.11779497088287e-77,3.98774274869034e-78,0.000583364591086216,2.17162862934517e-18
"one?",0.000581815941132149,7.29319868063274e-85,4.10748321490824e-87,3.61950377933611e-83,1.60565214265547e-60
"only",0.0023272637644391,5.01746212743728e-36,8.6936205285875e-14,3.79714788093404e-71,4.26894592172151e-34
"onn!",1.66838260278234e-80,0.000696359584294907,4.00146287804905e-10,7.71473663537255e-21,6.62790665218512e-15
"onn!!!",1.52642722014121e-89,4.7826948399195e-29,0.000565211927899311,1.92944249769556e-88,7.41571394480828e-91
"ontha",2.11987581957968e-82,3.19009180254963e-11,0.000565211896788493,5.38550392397842e-12,6.58317196666338e-91
"ooh.",8.18382642171469e-63,1.97555146096089e-62,0.000565211927899311,5.16138845541313e-64,1.26618679438197e-62
"ook",3.97042466992659e-18,7.78528362659968e-72,0.00113042132967984,0.000583367198335243,6.01911091288876e-26
"ook....so",3.67959633003118e-89,5.76298853796362e-98,0.000565211927899311,1.06649657296339e-27,1.51316072070854e-27
"oppisite",4.92281628745177e-89,8.70030646683994e-93,2.4225624882599e-94,0.000583364591086218,1.88193840367665e-95
"oppistie",2.95298946120204e-16,7.52757809337244e-65,9.31282179171539e-76,0.000583364591085922,3.4414484004649e-20
"opportunities",0.00814542317585007,1.93640943927465e-106,4.47277138936345e-109,1.21105049189471e-105,5.53775826358894e-108
"opposite",6.43228986166686e-90,4.31369108255627e-91,0.00791296699059036,5.25543174963577e-40,5.60670211266379e-90
"opposite.",6.46739431243322e-99,8.91752445353332e-99,1.17210992132746e-98,0.00816710427520705,9.0503870424955e-101
"order",6.51405479906909e-107,8.62091735895813e-107,1.93810723388086e-108,0.00875046886629327,4.2837497573071e-108
"osmois""",0.000581667590375039,2.50209382373216e-84,8.82119365305787e-83,1.48745630087322e-07,6.21050652221832e-85
"osmosis",0.000758671933527214,1.39249803295804e-23,1.63169209449508e-82,0.00157276703400855,5.17752576201503e-83
"otha",2.5212739225593e-88,2.89580984259745e-26,0.000565211927899311,6.78951454792495e-89,1.96601871356582e-91
"other",3.74426259434555e-09,3.83192112289906e-19,2.91788593360891e-45,1.73262561472499e-14,0.0106523777514965
"our",0.0011636318822643,8.56834054164205e-82,1.48369067554067e-83,6.96685237987661e-33,3.81498181392646e-83
"ourselves.",7.43342303322274e-86,1.91269955107581e-85,5.55947897735279e-85,2.49813824931235e-85,0.0082851856577951
"out",2.19010663621414e-08,1.94780061136832e-30,4.47363396290354e-20,0.0105005406801903,4.30710940826384e-33
"out.",2.11329105745709e-10,2.75333233177992e-95,8.57897055686558e-98,0.00116672897028082,3.10606856097777e-37
"out?",1.03263786475783e-10,2.39217252429903e-79,0.000329729195861919,0.000243045523954426,1.12904739024503e-20
"outside",1.69705174424776e-91,1.51520137439484e-28,3.73687884829805e-94,0.00233345836434487,2.05858938787836e-35
"outside;",1.58868610566066e-86,5.02455029756397e-21,1.2829898368716e-90,0.00175009377325865,1.44006983088031e-26
"ovae",0.000581815941132149,2.06811444107014e-28,2.75425826304116e-85,3.58179877164709e-88,1.15484128905103e-84
"over",0.00124971703204544,1.35347455132666e-34,0.00161200735410103,5.19464367199581e-17,3.81535277938209e-81
"own",9.09074029675483e-99,0.0118381213140383,1.21237170541379e-101,2.14482505341822e-102,6.7906341106012e-46
"page",9.51590627539544e-84,1.34322864585863e-84,1.40285002239712e-85,1.68302146610666e-80,0.000591798975556793
"pages",9.99825432969366e-33,1.10957547946181e-98,0.00169563578369793,1.18015785543936e-105,1.16672455699421e-99
"papaer",4.76960666353829e-29,2.19209263139891e-24,9.2552738249202e-20,4.95742623791955e-86,0.000591798975556793
"paper",5.48041528023218e-26,1.11361890312876e-34,0.00193031993744625,0.00092450778055653,9.6178067161763e-75
"paper,",1.73755975178755e-85,2.26768160737547e-84,6.16412597478289e-11,3.62134411657784e-84,0.000591798911015985
"part",0.00174544782339645,1.02603175918809e-77,5.16844479874343e-33,5.20458868303699e-80,2.16897480201531e-82
"partner",1.18204194689453e-72,1.75581234102634e-72,0.000565211927899311,3.00241712161715e-73,2.46737397889054e-73
"parts..",1.23685837888504e-89,1.10121082189762e-97,0.000565211927899311,3.80180580485786e-28,5.16408390372088e-28
"pedict",2.0962451672442e-79,4.7053642041292e-78,0.000565211927899311,1.95704857626218e-77,2.98123611587875e-73
"people",1.177397195559e-76,5.54653448311806e-77,7.10714562198151e-78,2.32341437727001e-77,0.000591798975556793
"perosn?",4.44682910740261e-81,3.15285321486457e-81,7.62499906075362e-82,0.000583364591086218,1.81371691130563e-82
"person",7.21243981674636e-26,2.92480923838274e-20,1.90566079325523e-37,6.77728591994764e-30,0.00887698463335189
"person?",0.000581814968952456,6.01643843187813e-74,7.52676000910568e-12,9.66998900079254e-10,1.97787340048623e-72
"pfifer",1.48215199878959e-82,1.07609846331893e-79,0.000565211927899311,6.72624983578378e-81,4.24826447757176e-80
"place",8.85109326043804e-106,3.58805928474526e-19,4.64687894252446e-109,3.8183013227181e-107,0.0076933866822383
"placed",4.00035634991084e-91,7.00095959469049e-97,6.43968711379864e-98,0.00875046886629327,2.66083571360247e-100
"playing",1.21346784330025e-76,7.47884971549677e-77,0.000565211927899311,5.71768995389169e-76,3.27863005747697e-77
"please",0.00825003287717819,0.0212493370663827,0.00865075599268816,6.21976644242855e-47,1.299931036618e-24
"please!",0.000581815941132148,5.82598298953003e-78,1.01271484762568e-78,3.10317641023527e-76,4.24689606522379e-19
"poop!",2.43154286673075e-73,8.7219916006957e-73,0.000565211927899311,2.60221007292294e-74,3.26253726701865e-74
"predict",0.00973849308413931,1.06323676116069e-73,4.03627602089857e-31,0.000152783507382277,5.59073176665563e-59
"predicted",0.00290907967946898,3.00034113260085e-77,2.23769536892947e-46,2.62614803248458e-11,1.89215640845676e-77
"prediction",0.0058181521045551,8.74527491410192e-09,6.49285412876915e-17,1.48925016661315e-18,1.62161946510061e-38
"prediction..",0.000581815941132149,2.17457915211213e-87,5.27810657763295e-93,4.31545565044472e-31,4.05659203348274e-26
"prediction.....",0.000581815941132149,7.33875597700844e-77,4.55877488378126e-77,5.35658193794706e-75,8.29924320905681e-78
"prediction?",0.00116361059163771,4.88842303085833e-76,1.0072051989602e-37,9.83153858382961e-22,2.16559398156661e-08
"predictions",0.00989087099924653,8.71219450388617e-71,7.19864666247025e-30,1.19638206284834e-90,3.29447839384702e-84
"predictions,",6.63911326671433e-05,1.72683571032632e-08,0.000500701466340344,4.87541007104324e-70,4.82210746109637e-70
"predictions.",1.31799059975229e-98,7.59727792900887e-99,3.77271648757033e-99,1.60761695913578e-97,0.0165703713155902
"preditions",2.92286016160564e-06,1.12837353153326e-67,0.000562372481074072,2.54924987155546e-69,3.05935735551141e-66
"prefer",0.000581815941132149,1.28885794515342e-71,8.47807537319681e-70,1.23852712677306e-72,1.52736626079191e-72
"presence",2.28900857581368e-106,7.01450614057697e-107,1.58788312307943e-108,0.00875046886629327,2.80503847953629e-109
